21:58	85.27	8.33	2.74	0.63
22:03	85.27	8.33	2.74	0.63
22:09	85.27	8.33	2.74	0.63
22:14	85.27	8.33	2.70	0.67
22:19	85.27	8.33	2.74	0.67
22:24	85.27	8.38	2.65	0.67
22:29	85.27	8.33	2.70	0.77
22:34	85.27	8.38	2.70	0.67
22:39	85.27	8.38	2.70	0.67
22:44	85.27	8.38	2.70	0.67
22:49	85.32	8.28	2.65	0.67
22:54	85.32	8.28	2.65	0.63
22:59	85.32	8.28	2.70	0.67
23:04	85.32	8.28	2.70	0.77
23:09	85.32	8.28	2.65	0.67
23:14	85.32	8.33	2.60	0.67
23:19	85.32	8.33	2.60	0.77
23:24	85.32	8.28	2.65	0.67
23:29	85.32	8.33	2.60	0.67
23:34	85.32	8.33	2.65	0.67
23:39	85.32	8.33	2.60	0.67
23:45	85.32	8.33	2.65	0.67
23:50	85.36	8.28	2.65	0.67
23:55	85.32	8.28	2.65	0.72
00:00	85.41	8.23	2.70	0.67
00:05	85.41	8.23	2.65	0.67
00:10	85.32	8.18	2.74	0.72
00:15	85.36	8.14	2.79	0.72
00:20	85.46	8.09	2.74	0.72
00:25	85.36	8.14	2.79	0.67
00:30	85.46	8.18	2.70	0.72
00:35	85.41	8.14	2.74	0.72
00:40	85.56	8.09	2.70	0.72
00:45	85.56	8.18	2.55	0.77
00:50	85.60	8.23	2.55	0.67
00:55	86.04	7.94	2.55	0.63
01:00	86.13	7.85	2.55	0.63
01:05	86.18	7.80	2.60	0.58
01:10	86.18	7.80	2.60	0.58
01:16	86.18	7.80	2.60	0.53
01:21	86.18	7.80	2.55	0.53
01:26	86.18	7.80	2.55	0.48
01:31	86.18	7.80	2.60	0.53
01:36	86.18	7.80	2.55	0.58
01:41	86.18	7.80	2.60	0.53
01:46	86.18	7.80	2.60	0.58
01:51	86.18	7.80	2.55	0.58
01:56	86.18	7.85	2.55	0.53
02:01	86.18	7.85	2.50	0.53
02:06	86.18	7.85	2.50	0.58
02:11	86.18	7.85	2.50	0.53
02:16	86.18	7.90	2.46	0.53
02:21	86.18	7.90	2.50	0.53
02:26	86.18	7.90	2.46	0.53
02:31	86.18	7.90	2.46	0.53
02:36	86.18	7.90	2.46	0.53
02:41	86.18	7.90	2.46	0.53
02:46	86.18	7.90	2.55	0.53
02:51	86.23	7.90	2.50	0.53
02:57	86.23	7.90	2.55	0.53
03:02	86.23	7.90	2.50	0.58
03:07	86.23	7.90	2.55	0.53
03:12	86.23	7.90	2.55	0.53
03:17	86.23	7.90	2.50	0.58
03:22	86.23	7.90	2.60	0.53
03:27	86.28	7.90	2.55	0.53
